Pincode,active,
370655,0,"370655,"
370660,0,"370660,"
370665,0,"370665,"
370670,0,"370670,"
370675,0,"370675,"
380001,0,"380001,"
380002,0,"380002,"
380003,0,"380003,"
380004,0,"380004,"
380005,0,"380005,"
380006,0,"380006,"
380007,0,"380007,"
380008,0,"380008,"
380009,0,"380009,"
380013,0,"380013,"
380014,0,"380014,"
380015,0,"380015,"
380016,0,"380016,"
380018,0,"380018,"
380019,0,"380019,"
380021,0,"380021,"
380022,0,"380022,"
380023,0,"380023,"
380024,0,"380024,"
380026,0,"380026,"
380027,0,"380027,"
380028,0,"380028,"
380049,0,"380049,"
380050,0,"380050,"
380051,0,"380051,"
380052,0,"380052,"
380054,0,"380054,"
380055,0,"380055,"
380058,0,"380058,"
380059,0,"380059,"
380060,0,"380060,"
380061,0,"380061,"
380063,0,"380063,"
382006,0,"382006,"
382007,0,"382007,"
382010,0,"382010,"
382016,0,"382016,"
382021,0,"382021,"
382024,0,"382024,"
382028,0,"382028,"
382030,0,"382030,"
382041,0,"382041,"
382042,0,"382042,"
382045,0,"382045,"
382110,0,"382110,"
382115,0,"382115,"
382120,0,"382120,"
382130,0,"382130,"
382140,0,"382140,"
382145,0,"382145,"
382150,0,"382150,"
382170,0,"382170,"
382210,0,"382210,"
382213,0,"382213,"
382220,0,"382220,"
382225,0,"382225,"
382230,0,"382230,"
382240,0,"382240,"
382245,0,"382245,"
382250,0,"382250,"
382255,0,"382255,"
382260,0,"382260,"
382265,0,"382265,"
382305,0,"382305,"
382308,0,"382308,"
382315,0,"382315,"
382320,0,"382320,"
382321,0,"382321,"
382330,0,"382330,"
382340,0,"382340,"
382345,0,"382345,"
382350,0,"382350,"
382355,0,"382355,"
382405,0,"382405,"
382415,0,"382415,"
382418,0,"382418,"
382421,0,"382421,"
382422,0,"382422,"
382423,0,"382423,"
382424,0,"382424,"
382425,0,"382425,"
382426,0,"382426,"
382427,0,"382427,"
382428,0,"382428,"
382430,0,"382430,"
382433,0,"382433,"
382435,0,"382435,"
382443,0,"382443,"
382445,0,"382445,"
382449,0,"382449,"
382450,0,"382450,"
382455,0,"382455,"
382460,0,"382460,"
382463,0,"382463,"
382465,0,"382465,"
382470,0,"382470,"
382475,0,"382475,"
382480,0,"382480,"
382481,0,"382481,"
382610,0,"382610,"
382620,0,"382620,"
382630,0,"382630,"
382640,0,"382640,"
382650,0,"382650,"
382721,0,"382721,"
382722,0,"382722,"
382725,0,"382725,"
382728,0,"382728,"
382729,0,"382729,"
382735,0,"382735,"
382740,0,"382740,"
382810,0,"382810,"
382815,0,"382815,"
382835,0,"382835,"
382845,0,"382845,"
382855,0,"382855,"
383001,0,"383001,"
383006,0,"383006,"
383010,0,"383010,"
383030,0,"383030,"
383110,0,"383110,"
383120,0,"383120,"
383205,0,"383205,"
383210,0,"383210,"
383215,0,"383215,"
383220,0,"383220,"
383225,0,"383225,"
383230,0,"383230,"
383235,0,"383235,"
383240,0,"383240,"
383245,0,"383245,"
383246,0,"383246,"
383250,0,"383250,"
383251,0,"383251,"
383255,0,"383255,"
383260,0,"383260,"
383270,0,"383270,"
383275,0,"383275,"
383276,0,"383276,"
383305,0,"383305,"
383307,0,"383307,"
383310,0,"383310,"
383315,0,"383315,"
383316,0,"383316,"
383317,0,"383317,"
383320,0,"383320,"
383325,0,"383325,"
383330,0,"383330,"
383335,0,"383335,"
383340,0,"383340,"
383345,0,"383345,"
383350,0,"383350,"
383355,0,"383355,"
383410,0,"383410,"
383421,0,"383421,"
383422,0,"383422,"
383430,0,"383430,"
383434,0,"383434,"
383440,0,"383440,"
383450,0,"383450,"
383460,0,"383460,"
383462,0,"383462,"
384001,0,"384001,"
384002,0,"384002,"
384003,0,"384003,"
384012,0,"384012,"
384110,0,"384110,"
384120,0,"384120,"
384130,0,"384130,"
384135,0,"384135,"
384140,0,"384140,"
384151,0,"384151,"
384160,0,"384160,"
384170,0,"384170,"
384205,0,"384205,"
384220,0,"384220,"
384221,0,"384221,"
384225,0,"384225,"
384229,0,"384229,"
384230,0,"384230,"
384240,0,"384240,"
384241,0,"384241,"
384245,0,"384245,"
384246,0,"384246,"
384255,0,"384255,"
384260,0,"384260,"
384265,0,"384265,"
384266,0,"384266,"
384272,0,"384272,"
384275,0,"384275,"
384285,0,"384285,"
384290,0,"384290,"
384305,0,"384305,"
384310,0,"384310,"
384315,0,"384315,"
384320,0,"384320,"
384325,0,"384325,"
384330,0,"384330,"
384335,0,"384335,"
384340,0,"384340,"
384345,0,"384345,"
384355,0,"384355,"
384360,0,"384360,"
384410,0,"384410,"
384412,0,"384412,"
384415,0,"384415,"
384421,0,"384421,"
384430,0,"384430,"
384435,0,"384435,"
384440,0,"384440,"
384441,0,"384441,"
384445,0,"384445,"
384450,0,"384450,"
384455,0,"384455,"
384460,0,"384460,"
384465,0,"384465,"
384470,0,"384470,"
384515,0,"384515,"
384520,0,"384520,"
384530,0,"384530,"
384540,0,"384540,"
384550,0,"384550,"
384560,0,"384560,"
384565,0,"384565,"
384570,0,"384570,"
385001,0,"385001,"
385010,0,"385010,"
385110,0,"385110,"
385120,0,"385120,"
385130,0,"385130,"
385135,0,"385135,"
385210,0,"385210,"
385310,0,"385310,"
385320,0,"385320,"
385330,0,"385330,"
385340,0,"385340,"
385350,0,"385350,"
385360,0,"385360,"
385410,0,"385410,"
385421,0,"385421,"
385505,0,"385505,"
385506,0,"385506,"
385510,0,"385510,"
385515,0,"385515,"
385520,0,"385520,"
385530,0,"385530,"
385535,0,"385535,"
385540,0,"385540,"
385545,0,"385545,"
385550,0,"385550,"
385555,0,"385555,"
385560,0,"385560,"
385565,0,"385565,"
385566,0,"385566,"
385570,0,"385570,"
385575,0,"385575,"
387001,0,"387001,"
387002,0,"387002,"
387003,0,"387003,"
387110,0,"387110,"
387115,0,"387115,"
387120,0,"387120,"
387130,0,"387130,"
387210,0,"387210,"
387220,0,"387220,"
387230,0,"387230,"
387240,0,"387240,"
387305,0,"387305,"
387310,0,"387310,"
387315,0,"387315,"
387320,0,"387320,"
387325,0,"387325,"
387330,0,"387330,"
387335,0,"387335,"
387340,0,"387340,"
387345,0,"387345,"
387350,0,"387350,"
387355,0,"387355,"
387360,0,"387360,"
387365,0,"387365,"
387370,0,"387370,"
387375,0,"387375,"
387380,0,"387380,"
387411,0,"387411,"
387430,0,"387430,"
387510,0,"387510,"
387520,0,"387520,"
387530,0,"387530,"
387540,0,"387540,"
387550,0,"387550,"
387560,0,"387560,"
387570,0,"387570,"
387610,0,"387610,"
387620,0,"387620,"
387630,0,"387630,"
387635,0,"387635,"
387640,0,"387640,"
387650,0,"387650,"
387710,0,"387710,"
388001,0,"388001,"
388110,0,"388110,"
388120,0,"388120,"
388121,0,"388121,"
388130,0,"388130,"
388140,0,"388140,"
388150,0,"388150,"
388160,0,"388160,"
388170,0,"388170,"
388180,0,"388180,"
388205,0,"388205,"
388210,0,"388210,"
388215,0,"388215,"
388220,0,"388220,"
388225,0,"388225,"
388230,0,"388230,"
388235,0,"388235,"
388239,0,"388239,"
388245,0,"388245,"
388250,0,"388250,"
388255,0,"388255,"
388260,0,"388260,"
388265,0,"388265,"
388270,0,"388270,"
388305,0,"388305,"
388306,0,"388306,"
388307,0,"388307,"
388310,0,"388310,"
388315,0,"388315,"
388320,0,"388320,"
388325,0,"388325,"
388330,0,"388330,"
388335,0,"388335,"
388340,0,"388340,"
388345,0,"388345,"
388350,0,"388350,"
388355,0,"388355,"
388360,0,"388360,"
388365,0,"388365,"
388370,0,"388370,"
388410,0,"388410,"
388421,0,"388421,"
388430,0,"388430,"
388440,0,"388440,"
388450,0,"388450,"
388460,0,"388460,"
388465,0,"388465,"
388470,0,"388470,"
388480,0,"388480,"
388510,0,"388510,"
388520,0,"388520,"
388530,0,"388530,"
388540,0,"388540,"
388543,0,"388543,"
388545,0,"388545,"
388550,0,"388550,"
388560,0,"388560,"
388570,0,"388570,"
388580,0,"388580,"
388590,0,"388590,"
388610,0,"388610,"
388620,0,"388620,"
388625,0,"388625,"
388630,0,"388630,"
388640,0,"388640,"
388710,0,"388710,"
388713,0,"388713,"
389001,0,"389001,"
389002,0,"389002,"
389110,0,"389110,"
389115,0,"389115,"
389120,0,"389120,"
389130,0,"389130,"
389140,0,"389140,"
389146,0,"389146,"
389151,0,"389151,"
389152,0,"389152,"
389154,0,"389154,"
389155,0,"389155,"
389160,0,"389160,"
389170,0,"389170,"
389172,0,"389172,"
389175,0,"389175,"
389180,0,"389180,"
389190,0,"389190,"
389210,0,"389210,"
389220,0,"389220,"
389230,0,"389230,"
389232,0,"389232,"
389235,0,"389235,"
389240,0,"389240,"
389250,0,"389250,"
389260,0,"389260,"
389265,0,"389265,"
389310,0,"389310,"
389320,0,"389320,"
389330,0,"389330,"
389340,0,"389340,"
389341,0,"389341,"
389350,0,"389350,"
389360,0,"389360,"
389365,0,"389365,"
389370,0,"389370,"
389380,0,"389380,"
389382,0,"389382,"
389390,0,"389390,"
390001,0,"390001,"
390002,0,"390002,"
390003,0,"390003,"
390004,0,"390004,"
390006,0,"390006,"
390007,0,"390007,"
390008,0,"390008,"
390009,0,"390009,"
390010,0,"390010,"
390011,0,"390011,"
390012,0,"390012,"
390013,0,"390013,"
390014,0,"390014,"
390016,0,"390016,"
390017,0,"390017,"
390018,0,"390018,"
390019,0,"390019,"
390020,0,"390020,"
390021,0,"390021,"
390022,0,"390022,"
390023,0,"390023,"
390024,0,"390024,"
390025,0,"390025,"
391101,0,"391101,"
391105,0,"391105,"
391107,0,"391107,"
391110,0,"391110,"
391115,0,"391115,"
391120,0,"391120,"
391121,0,"391121,"
391125,0,"391125,"
391130,0,"391130,"
391135,0,"391135,"
391140,0,"391140,"
391145,0,"391145,"
391150,0,"391150,"
391152,0,"391152,"
391155,0,"391155,"
391156,0,"391156,"
391160,0,"391160,"
391165,0,"391165,"
391168,0,"391168,"
391170,0,"391170,"
391175,0,"391175,"
391210,0,"391210,"
391220,0,"391220,"
391240,0,"391240,"
391243,0,"391243,"
391244,0,"391244,"
391250,0,"391250,"
391310,0,"391310,"
391320,0,"391320,"
391330,0,"391330,"
391340,0,"391340,"
391345,0,"391345,"
391346,0,"391346,"
391350,0,"391350,"
391410,0,"391410,"
391421,0,"391421,"
391430,0,"391430,"
391440,0,"391440,"
391445,0,"391445,"
391450,0,"391450,"
391510,0,"391510,"
391520,0,"391520,"
391530,0,"391530,"
391740,0,"391740,"
391745,0,"391745,"
391750,0,"391750,"
391760,0,"391760,"
391761,0,"391761,"
391770,0,"391770,"
391774,0,"391774,"
391775,0,"391775,"
391776,0,"391776,"
391780,0,"391780,"
391810,0,"391810,"
392001,0,"392001,"
392011,0,"392011,"
392012,0,"392012,"
392015,0,"392015,"
392020,0,"392020,"
392025,0,"392025,"
392030,0,"392030,"
392035,0,"392035,"
392040,0,"392040,"
392110,0,"392110,"
392130,0,"392130,"
392135,0,"392135,"
392140,0,"392140,"
392150,0,"392150,"
392155,0,"392155,"
392160,0,"392160,"
392165,0,"392165,"
392170,0,"392170,"
392180,0,"392180,"
392210,0,"392210,"
392215,0,"392215,"
392220,0,"392220,"
392230,0,"392230,"
392240,0,"392240,"
392310,0,"392310,"
393001,0,"393001,"
393002,0,"393002,"
393010,0,"393010,"
393017,0,"393017,"
393020,0,"393020,"
393025,0,"393025,"
393030,0,"393030,"
393040,0,"393040,"
393041,0,"393041,"
393050,0,"393050,"
393105,0,"393105,"
393110,0,"393110,"
393115,0,"393115,"
393120,0,"393120,"
393125,0,"393125,"
393130,0,"393130,"
393135,0,"393135,"
393140,0,"393140,"
393145,0,"393145,"
393150,0,"393150,"
393151,0,"393151,"
393155,0,"393155,"
394101,0,"394101,"
394105,0,"394105,"
394107,0,"394107,"
394110,0,"394110,"
394111,0,"394111,"
394112,0,"394112,"
394115,0,"394115,"
394116,0,"394116,"
394120,0,"394120,"
394125,0,"394125,"
394130,0,"394130,"
394140,0,"394140,"
394150,0,"394150,"
394155,0,"394155,"
394160,0,"394160,"
394163,0,"394163,"
394170,0,"394170,"
394180,0,"394180,"
394185,0,"394185,"
394190,0,"394190,"
394210,0,"394210,"
394221,0,"394221,"
394230,0,"394230,"
394235,0,"394235,"
394240,0,"394240,"
394245,0,"394245,"
394246,0,"394246,"
394248,0,"394248,"
394250,0,"394250,"
394270,0,"394270,"
394305,0,"394305,"
394310,0,"394310,"
394315,0,"394315,"
394317,0,"394317,"
394320,0,"394320,"
394325,0,"394325,"
394326,0,"394326,"
394327,0,"394327,"
394330,0,"394330,"
394335,0,"394335,"
394340,0,"394340,"
394345,0,"394345,"
394350,0,"394350,"
394352,0,"394352,"
394355,0,"394355,"
394360,0,"394360,"
394365,0,"394365,"
394370,0,"394370,"
394375,0,"394375,"
394380,0,"394380,"
394405,0,"394405,"
394410,0,"394410,"
394421,0,"394421,"
394430,0,"394430,"
394440,0,"394440,"
394445,0,"394445,"
394510,0,"394510,"
394515,0,"394515,"
394516,0,"394516,"
394517,0,"394517,"
394518,0,"394518,"
394520,0,"394520,"
394530,0,"394530,"
394540,0,"394540,"
394541,0,"394541,"
394550,0,"394550,"
394601,0,"394601,"
394620,0,"394620,"
394630,0,"394630,"
394633,0,"394633,"
394635,0,"394635,"
394640,0,"394640,"
394641,0,"394641,"
394650,0,"394650,"
394651,0,"394651,"
394652,0,"394652,"
394655,0,"394655,"
394660,0,"394660,"
394670,0,"394670,"
394680,0,"394680,"
394690,0,"394690,"
394710,0,"394710,"
394715,0,"394715,"
394716,0,"394716,"
394720,0,"394720,"
394730,0,"394730,"
394810,0,"394810,"
395001,0,"395001,"
395002,0,"395002,"
395003,0,"395003,"
395004,0,"395004,"
395005,0,"395005,"
395006,0,"395006,"
395007,0,"395007,"
395008,0,"395008,"
395009,0,"395009,"
395010,0,"395010,"
395011,0,"395011,"
395012,0,"395012,"
395013,0,"395013,"
395017,0,"395017,"
395023,0,"395023,"
396001,0,"396001,"
396002,0,"396002,"
396007,0,"396007,"
396020,0,"396020,"
396030,0,"396030,"
396035,0,"396035,"
396040,0,"396040,"
396045,0,"396045,"
396050,0,"396050,"
396051,0,"396051,"
396055,0,"396055,"
396060,0,"396060,"
396065,0,"396065,"
396067,0,"396067,"
396105,0,"396105,"
396110,0,"396110,"
396115,0,"396115,"
396120,0,"396120,"
396125,0,"396125,"
396126,0,"396126,"
396130,0,"396130,"
396135,0,"396135,"
396140,0,"396140,"
396145,0,"396145,"
396150,0,"396150,"
396155,0,"396155,"
396165,0,"396165,"
396170,0,"396170,"
396171,0,"396171,"
396180,0,"396180,"
396185,0,"396185,"
396191,0,"396191,"
396193,0,"396193,"
396195,0,"396195,"
396210,0,"396210,"
396215,0,"396215,"
396220,0,"396220,"
396230,0,"396230,"
396235,0,"396235,"
396240,0,"396240,"
396310,0,"396310,"
396321,0,"396321,"
396325,0,"396325,"
396350,0,"396350,"
396360,0,"396360,"
396370,0,"396370,"
396375,0,"396375,"
396380,0,"396380,"
396385,0,"396385,"
396403,0,"396403,"
396406,0,"396406,"
396409,0,"396409,"
396412,0,"396412,"
396415,0,"396415,"
396418,0,"396418,"
396421,0,"396421,"
396424,0,"396424,"
396427,0,"396427,"
396430,0,"396430,"
396433,0,"396433,"
396436,0,"396436,"
396439,0,"396439,"
396440,0,"396440,"
396445,0,"396445,"
396450,0,"396450,"
396460,0,"396460,"
396463,0,"396463,"
396466,0,"396466,"
396469,0,"396469,"
396472,0,"396472,"
396475,0,"396475,"
396510,0,"396510,"
396521,0,"396521,"
396530,0,"396530,"
396540,0,"396540,"
396560,0,"396560,"
396570,0,"396570,"
396580,0,"396580,"
396590,0,"396590,"
400001,0,"400001,"
400002,0,"400002,"
400003,0,"400003,"
400004,0,"400004,"
400005,0,"400005,"
400006,0,"400006,"
400007,0,"400007,"
400008,0,"400008,"
400009,0,"400009,"
400010,0,"400010,"
400011,0,"400011,"
400012,0,"400012,"
400013,0,"400013,"
400014,0,"400014,"
400015,0,"400015,"
400016,0,"400016,"
400017,0,"400017,"
400018,0,"400018,"
400019,0,"400019,"
400020,0,"400020,"
400021,0,"400021,"
400022,0,"400022,"
400024,0,"400024,"
400025,0,"400025,"
400026,0,"400026,"
400027,0,"400027,"
400028,0,"400028,"
400029,0,"400029,"
400030,0,"400030,"
400031,0,"400031,"
400032,0,"400032,"
400033,0,"400033,"
400034,0,"400034,"
400035,0,"400035,"
400037,0,"400037,"
400042,0,"400042,"
400043,0,"400043,"
400049,0,"400049,"
400050,0,"400050,"
400051,0,"400051,"
400052,0,"400052,"
400053,0,"400053,"
400054,0,"400054,"
400055,0,"400055,"
400056,0,"400056,"
400057,0,"400057,"
400058,0,"400058,"
400059,0,"400059,"
400060,0,"400060,"
400061,0,"400061,"
400063,0,"400063,"
400064,0,"400064,"
400065,0,"400065,"
400066,0,"400066,"
400067,0,"400067,"
400068,0,"400068,"
400069,0,"400069,"
400070,0,"400070,"
400071,0,"400071,"
400072,0,"400072,"
400074,0,"400074,"
400075,0,"400075,"
400076,0,"400076,"
400077,0,"400077,"
400078,0,"400078,"
400079,0,"400079,"
400080,0,"400080,"
400081,0,"400081,"
400082,0,"400082,"
400083,0,"400083,"
400084,0,"400084,"
400085,0,"400085,"
400086,0,"400086,"
400087,0,"400087,"
400088,0,"400088,"
400089,0,"400089,"
400091,0,"400091,"
400092,0,"400092,"
400093,0,"400093,"
400094,0,"400094,"
400095,0,"400095,"
400096,0,"400096,"
400097,0,"400097,"
400098,0,"400098,"
400099,0,"400099,"
400101,0,"400101,"
400102,0,"400102,"
400103,0,"400103,"
400104,0,"400104,"
400601,0,"400601,"
400602,0,"400602,"
400603,0,"400603,"
400604,0,"400604,"
400605,0,"400605,"
400606,0,"400606,"
400607,0,"400607,"
400608,0,"400608,"
400610,0,"400610,"
400612,0,"400612,"
400614,0,"400614,"
400615,0,"400615,"
400701,0,"400701,"
400702,0,"400702,"
400703,0,"400703,"
400704,0,"400704,"
400705,0,"400705,"
400706,0,"400706,"
400707,0,"400707,"
400708,0,"400708,"
400709,0,"400709,"
400710,0,"400710,"
401101,0,"401101,"
401102,0,"401102,"
401103,0,"401103,"
401105,0,"401105,"
401106,0,"401106,"
401107,0,"401107,"
401201,0,"401201,"
401202,0,"401202,"
401203,0,"401203,"
401204,0,"401204,"
401206,0,"401206,"
401207,0,"401207,"
401208,0,"401208,"
401209,0,"401209,"
401301,0,"401301,"
401302,0,"401302,"
401303,0,"401303,"
401304,0,"401304,"
401305,0,"401305,"
401401,0,"401401,"
401402,0,"401402,"
401403,0,"401403,"
401404,0,"401404,"
401405,0,"401405,"
401501,0,"401501,"
401502,0,"401502,"
401503,0,"401503,"
401504,0,"401504,"
401506,0,"401506,"
401601,0,"401601,"
401602,0,"401602,"
401603,0,"401603,"
401604,0,"401604,"
401605,0,"401605,"
401606,0,"401606,"
401607,0,"401607,"
401608,0,"401608,"
401701,0,"401701,"
401702,0,"401702,"
401703,0,"401703,"
402101,0,"402101,"
402102,0,"402102,"
402103,0,"402103,"
402104,0,"402104,"
402105,0,"402105,"
402106,0,"402106,"
402107,0,"402107,"
402108,0,"402108,"
402109,0,"402109,"
402110,0,"402110,"
402111,0,"402111,"
402112,0,"402112,"
402113,0,"402113,"
402114,0,"402114,"
402115,0,"402115,"
402116,0,"402116,"
402117,0,"402117,"
402120,0,"402120,"
402122,0,"402122,"
402125,0,"402125,"
402126,0,"402126,"
402201,0,"402201,"
402202,0,"402202,"
402203,0,"402203,"
402204,0,"402204,"
402207,0,"402207,"
402208,0,"402208,"
402209,0,"402209,"
402301,0,"402301,"
402302,0,"402302,"
402303,0,"402303,"
402304,0,"402304,"
402305,0,"402305,"
402306,0,"402306,"
402307,0,"402307,"
402308,0,"402308,"
402309,0,"402309,"
402401,0,"402401,"
402402,0,"402402,"
402403,0,"402403,"
402404,0,"402404,"
403001,0,"403001,"
403002,0,"403002,"
403004,0,"403004,"
403005,0,"403005,"
403006,0,"403006,"
403101,0,"403101,"
403102,0,"403102,"
403103,0,"403103,"
403104,0,"403104,"
403105,0,"403105,"
403106,0,"403106,"
403107,0,"403107,"
403108,0,"403108,"
403109,0,"403109,"
403110,0,"403110,"
403114,0,"403114,"
403115,0,"403115,"
403201,0,"403201,"
403202,0,"403202,"
403203,0,"403203,"
403204,0,"403204,"
403206,0,"403206,"
403401,0,"403401,"
403402,0,"403402,"
403403,0,"403403,"
403404,0,"403404,"
403406,0,"403406,"
403409,0,"403409,"
403410,0,"403410,"
403501,0,"403501,"
403502,0,"403502,"
403503,0,"403503,"
403504,0,"403504,"
403505,0,"403505,"
403506,0,"403506,"
403507,0,"403507,"
403508,0,"403508,"
403509,0,"403509,"
403510,0,"403510,"
403511,0,"403511,"
403512,0,"403512,"
403513,0,"403513,"
403515,0,"403515,"
403516,0,"403516,"
403517,0,"403517,"
403521,0,"403521,"
403523,0,"403523,"
403524,0,"403524,"
403526,0,"403526,"
403527,0,"403527,"
403529,0,"403529,"
403530,0,"403530,"
403601,0,"403601,"
403602,0,"403602,"
403701,0,"403701,"
403702,0,"403702,"
403703,0,"403703,"
403704,0,"403704,"
403705,0,"403705,"
403706,0,"403706,"
403707,0,"403707,"
403708,0,"403708,"
403709,0,"403709,"
403710,0,"403710,"
403711,0,"403711,"
403712,0,"403712,"
403713,0,"403713,"
403714,0,"403714,"
403715,0,"403715,"
403716,0,"403716,"
403717,0,"403717,"
403718,0,"403718,"
403719,0,"403719,"
403720,0,"403720,"
403721,0,"403721,"
403722,0,"403722,"
403723,0,"403723,"
403724,0,"403724,"
403725,0,"403725,"
403726,0,"403726,"
403728,0,"403728,"
403729,0,"403729,"
403731,0,"403731,"
403801,0,"403801,"
403802,0,"403802,"
403803,0,"403803,"
403804,0,"403804,"
403806,0,"403806,"
410101,0,"410101,"
410102,0,"410102,"
410201,0,"410201,"
410202,0,"410202,"
410203,0,"410203,"
410204,0,"410204,"
410205,0,"410205,"
410206,0,"410206,"
410207,0,"410207,"
410208,0,"410208,"
410210,0,"410210,"
410216,0,"410216,"
410218,0,"410218,"
410220,0,"410220,"
410221,0,"410221,"
410222,0,"410222,"
410301,0,"410301,"
410302,0,"410302,"
410401,0,"410401,"
410402,0,"410402,"
410403,0,"410403,"
410405,0,"410405,"
410406,0,"410406,"
410501,0,"410501,"
410502,0,"410502,"
410503,0,"410503,"
410504,0,"410504,"
410505,0,"410505,"
410506,0,"410506,"
410507,0,"410507,"
410508,0,"410508,"
410509,0,"410509,"
410510,0,"410510,"
410511,0,"410511,"
410512,0,"410512,"
410513,0,"410513,"
410515,0,"410515,"
410516,0,"410516,"
411001,0,"411001,"
411002,0,"411002,"
411003,0,"411003,"
411004,0,"411004,"
411005,0,"411005,"
411006,0,"411006,"
411007,0,"411007,"
411008,0,"411008,"
411009,0,"411009,"
411011,0,"411011,"
411012,0,"411012,"
411013,0,"411013,"
411014,0,"411014,"
411015,0,"411015,"
411016,0,"411016,"
411017,0,"411017,"
411018,0,"411018,"
411019,0,"411019,"
411020,0,"411020,"
411021,0,"411021,"
411022,0,"411022,"
411023,0,"411023,"
411024,0,"411024,"
411025,0,"411025,"
411026,0,"411026,"
411027,0,"411027,"
411028,0,"411028,"
411030,0,"411030,"
411031,0,"411031,"
411032,0,"411032,"
411033,0,"411033,"
411034,0,"411034,"
411035,0,"411035,"
411036,0,"411036,"
411037,0,"411037,"
411038,0,"411038,"
411039,0,"411039,"
411040,0,"411040,"
411041,0,"411041,"
411042,0,"411042,"
411043,0,"411043,"
411044,0,"411044,"
411045,0,"411045,"
411046,0,"411046,"
411047,0,"411047,"
411048,0,"411048,"
411051,0,"411051,"
411052,0,"411052,"
411057,0,"411057,"
411058,0,"411058,"
411060,0,"411060,"
411061,0,"411061,"
411062,0,"411062,"
411067,0,"411067,"
411068,0,"411068,"
412101,0,"412101,"
412102,0,"412102,"
412103,0,"412103,"
412104,0,"412104,"
412105,0,"412105,"
412106,0,"412106,"
412107,0,"412107,"
412108,0,"412108,"
412109,0,"412109,"
